area,old_path,port_paths,status
textures/blocks,textures/blocks/brick3_nearHaradCracked.png,src/main/resources/assets/lotr/textures/block/near_harad_cracked_brick.png,ported
textures/blocks,textures/blocks/brick3_nearHaradRed.png,src/main/resources/assets/lotr/textures/block/near_harad_red_brick.png,ported
textures/blocks,textures/blocks/brick3_nearHaradRedCarved.png,src/main/resources/assets/lotr/textures/block/near_harad_red_carved_brick.png,ported
textures/blocks,textures/blocks/brick3_nearHaradRedCracked.png,src/main/resources/assets/lotr/textures/block/near_harad_red_cracked_brick.png,ported
textures/blocks,textures/blocks/brick3_redCarved.png,src/main/resources/assets/lotr/textures/block/red_carved_brick.png,ported
textures/blocks,textures/blocks/brick3_woodElven.png,src/main/resources/assets/lotr/textures/block/wood_elven_brick.png,ported
textures/blocks,textures/blocks/brick3_woodElvenCracked.png,src/main/resources/assets/lotr/textures/block/cracked_wood_elven_brick.png,ported
textures/blocks,textures/blocks/brick3_woodElvenMossy.png,src/main/resources/assets/lotr/textures/block/mossy_wood_elven_brick.png,ported
textures/blocks,textures/blocks/brick4_blackGondorCarved.png,src/main/resources/assets/lotr/textures/block/carved_numenorean_brick.png,ported
textures/blocks,textures/blocks/brick4_chalk.png,src/main/resources/assets/lotr/textures/block/chalk_brick.png,ported
textures/blocks,textures/blocks/brick4_dwarvenCracked.png,src/main/resources/assets/lotr/textures/block/cracked_dwarven_brick.png,ported
textures/blocks,textures/blocks/brick4_dwarvenObsidian.png,src/main/resources/assets/lotr/textures/block/obsidian_dwarven_brick.png,ported
textures/blocks,textures/blocks/brick4_galadhrimGold.png,src/main/resources/assets/lotr/textures/block/galadhrim_gold_brick.png,ported
textures/blocks,textures/blocks/brick4_galadhrimSilver.png,src/main/resources/assets/lotr/textures/block/galadhrim_silver_brick.png,ported
textures/blocks,textures/blocks/brick4_highElvenGold.png,src/main/resources/assets/lotr/textures/block/high_elven_gold_brick.png,ported
textures/blocks,textures/blocks/brick4_highElvenSilver.png,src/main/resources/assets/lotr/textures/block/high_elven_silver_brick.png,ported
textures/blocks,textures/blocks/brick4_nearHaradLapis.png,src/main/resources/assets/lotr/textures/block/near_harad_lapis_brick.png,ported
textures/blocks,textures/blocks/brick4_tauredain.png,src/main/resources/assets/lotr/textures/block/tauredain_brick.png,ported
textures/blocks,textures/blocks/brick4_tauredainCracked.png,src/main/resources/assets/lotr/textures/block/tauredain_cracked_brick.png,ported
textures/blocks,textures/blocks/brick4_tauredainGold.png,src/main/resources/assets/lotr/textures/block/tauredain_gold_brick.png,ported
textures/blocks,textures/blocks/brick4_tauredainMossy.png,src/main/resources/assets/lotr/textures/block/tauredain_mossy_brick.png,ported
textures/blocks,textures/blocks/brick4_tauredainObsidian.png,src/main/resources/assets/lotr/textures/block/tauredain_obsidian_brick.png,ported
textures/blocks,textures/blocks/brick4_woodElvenGold.png,src/main/resources/assets/lotr/textures/block/wood_elven_gold_brick.png,ported
textures/blocks,textures/blocks/brick4_woodElvenSilver.png,src/main/resources/assets/lotr/textures/block/wood_elven_silver_brick.png,ported
textures/blocks,textures/blocks/brick5_dale.png,src/main/resources/assets/lotr/textures/block/dale_brick.png,ported
textures/blocks,textures/blocks/brick5_dorwinion.png,src/main/resources/assets/lotr/textures/block/dorwinion_brick.png,ported
textures/blocks,textures/blocks/brick5_dorwinionCarved.png,src/main/resources/assets/lotr/textures/block/carved_dorwinion_brick.png,ported
textures/blocks,textures/blocks/brick5_dorwinionCracked.png,src/main/resources/assets/lotr/textures/block/cracked_dorwinion_brick.png,ported
textures/blocks,textures/blocks/brick5_dorwinionFlowers.png,src/main/resources/assets/lotr/textures/block/dorwinion_flowers_brick.png,ported
textures/blocks,textures/blocks/brick5_dorwinionMossy.png,src/main/resources/assets/lotr/textures/block/mossy_dorwinion_brick.png,ported
textures/blocks,textures/blocks/brick5_gondorRustic.png,src/main/resources/assets/lotr/textures/block/gondor_cobblebrick.png src/main/resources/assets/lotr/textures/block/mossy_gondor_cobblebrick.png,ported
textures/blocks,textures/blocks/brick5_gondorRusticCracked.png,src/main/resources/assets/lotr/textures/block/cracked_gondor_cobblebrick.png,ported
textures/blocks,textures/blocks/brick5_gondorRusticMossy.png,,missing
textures/blocks,textures/blocks/brick5_gondorRustic_00.png,,missing
textures/blocks,textures/blocks/brick5_gondorRustic_01.png,,missing
textures/blocks,textures/blocks/brick5_gondorRustic_10.png,,missing
textures/blocks,textures/blocks/brick5_gondorRustic_11.png,,missing
textures/blocks,textures/blocks/brick5_mud.png,src/main/resources/assets/lotr/textures/block/mud_brick.png,ported
textures/blocks,textures/blocks/brick5_rhun.png,src/main/resources/assets/lotr/textures/block/rhun_brick.png,ported
textures/blocks,textures/blocks/brick5_rhunCarved.png,src/main/resources/assets/lotr/textures/block/rhun_carved_brick.png,ported
textures/blocks,textures/blocks/brick5_rhunCracked.png,src/main/resources/assets/lotr/textures/block/rhun_cracked_brick.png,ported
textures/blocks,textures/blocks/brick5_rhunFlowers.png,src/main/resources/assets/lotr/textures/block/rhun_flowers_brick.png,ported
textures/blocks,textures/blocks/brick5_rhunMossy.png,src/main/resources/assets/lotr/textures/block/rhun_mossy_brick.png,ported
textures/blocks,textures/blocks/brick5_rohanCarved.png,src/main/resources/assets/lotr/textures/block/carved_rohan_brick.png,ported
textures/blocks,textures/blocks/brick6_angmarSnow.png,src/main/resources/assets/lotr/textures/block/angmar_snow_brick.png,ported
textures/blocks,textures/blocks/brick6_blackUmbarCarved.png,src/main/resources/assets/lotr/textures/block/carved_black_umbar_brick.png,ported
textures/blocks,textures/blocks/brick6_daleCarved.png,src/main/resources/assets/lotr/textures/block/dale_carved_brick.png,ported
textures/blocks,textures/blocks/brick6_daleCracked.png,src/main/resources/assets/lotr/textures/block/dale_cracked_brick.png,ported
textures/blocks,textures/blocks/brick6_daleMossy.png,src/main/resources/assets/lotr/textures/block/dale_mossy_brick.png,ported
textures/blocks,textures/blocks/brick6_dolGuldurCarved.png,src/main/resources/assets/lotr/textures/block/carved_dol_guldur_brick.png,ported
textures/blocks,textures/blocks/brick6_dolGuldurMossy.png,src/main/resources/assets/lotr/textures/block/mossy_dol_guldur_brick.png,ported
textures/blocks,textures/blocks/brick6_morwaithCracked.png,src/main/resources/assets/lotr/textures/block/cracked_morwaith_brick.png,ported
textures/blocks,textures/blocks/brick6_rhunGold.png,src/main/resources/assets/lotr/textures/block/rhun_gold_brick.png,ported
textures/blocks,textures/blocks/brick6_rhunRed.png,src/main/resources/assets/lotr/textures/block/rhun_red_brick.png,ported
textures/blocks,textures/blocks/brick6_rhunRedCarved.png,src/main/resources/assets/lotr/textures/block/rhun_red_carved_brick.png,ported
textures/blocks,textures/blocks/brick6_umbar.png,src/main/resources/assets/lotr/textures/block/umbar_brick.png,ported
textures/blocks,textures/blocks/brick6_umbarCarved.png,src/main/resources/assets/lotr/textures/block/carved_umbar_brick.png,ported
textures/blocks,textures/blocks/brick6_umbarCracked.png,src/main/resources/assets/lotr/textures/block/cracked_umbar_brick.png,ported
textures/blocks,textures/blocks/brick_blueRock.png,src/main/resources/assets/lotr/textures/block/blue_rock_brick.png,ported
textures/blocks,textures/blocks/brick_dwarven.png,src/main/resources/assets/lotr/textures/block/dwarven_brick.png,ported
textures/blocks,textures/blocks/brick_dwarvenGold_base.png,src/main/resources/assets/lotr/textures/block/dwarven_gold_brick.png src/main/resources/assets/lotr/textures/block/ctm/dwarven_gold_brick_base.png,ported
textures/blocks,textures/blocks/brick_dwarvenGold_bottom.png,src/main/resources/assets/lotr/textures/block/ctm/dwarven_gold_brick_edge_bottom.png,ported
textures/blocks,textures/blocks/brick_dwarvenGold_bottomLeft.png,src/main/resources/assets/lotr/textures/block/ctm/dwarven_gold_brick_corner_bottom_left.png,ported
textures/blocks,textures/blocks/brick_dwarvenGold_bottomLeftInv.png,src/main/resources/assets/lotr/textures/block/ctm/dwarven_gold_brick_inner_bottom_left.png,ported
textures/blocks,textures/blocks/brick_dwarvenGold_bottomRight.png,src/main/resources/assets/lotr/textures/block/ctm/dwarven_gold_brick_corner_bottom_right.png,ported
textures/blocks,textures/blocks/brick_dwarvenGold_bottomRightInv.png,src/main/resources/assets/lotr/textures/block/ctm/dwarven_gold_brick_inner_bottom_right.png,ported
textures/blocks,textures/blocks/brick_dwarvenGold_left.png,src/main/resources/assets/lotr/textures/block/ctm/dwarven_gold_brick_edge_left.png,ported
textures/blocks,textures/blocks/brick_dwarvenGold_right.png,src/main/resources/assets/lotr/textures/block/ctm/dwarven_gold_brick_edge_right.png,ported
textures/blocks,textures/blocks/brick_dwarvenGold_top.png,src/main/resources/assets/lotr/textures/block/ctm/dwarven_gold_brick_edge_top.png,ported
textures/blocks,textures/blocks/brick_dwarvenGold_topLeft.png,src/main/resources/assets/lotr/textures/block/ctm/dwarven_gold_brick_corner_top_left.png,ported
textures/blocks,textures/blocks/brick_dwarvenGold_topLeftInv.png,src/main/resources/assets/lotr/textures/block/ctm/dwarven_gold_brick_inner_top_left.png,ported
textures/blocks,textures/blocks/brick_dwarvenGold_topRight.png,src/main/resources/assets/lotr/textures/block/ctm/dwarven_gold_brick_corner_top_right.png,ported
textures/blocks,textures/blocks/brick_dwarvenGold_topRightInv.png,src/main/resources/assets/lotr/textures/block/ctm/dwarven_gold_brick_inner_top_right.png,ported
textures/blocks,textures/blocks/brick_dwarvenMithril_base.png,src/main/resources/assets/lotr/textures/block/dwarven_mithril_brick.png src/main/resources/assets/lotr/textures/block/ctm/dwarven_mithril_brick_base.png,ported
textures/blocks,textures/blocks/brick_dwarvenMithril_bottom.png,src/main/resources/assets/lotr/textures/block/ctm/dwarven_mithril_brick_edge_bottom.png,ported
textures/blocks,textures/blocks/brick_dwarvenMithril_bottomLeft.png,src/main/resources/assets/lotr/textures/block/ctm/dwarven_mithril_brick_corner_bottom_left.png src/main/resources/assets/lotr/textures/block/ctm/dwarven_mithril_brick_inner_bottom_left.png,ported
textures/blocks,textures/blocks/brick_dwarvenMithril_bottomLeftInv.png,src/main/resources/assets/lotr/textures/block/ctm/dwarven_mithril_brick_corner_bottom_left.png src/main/resources/assets/lotr/textures/block/ctm/dwarven_mithril_brick_inner_bottom_left.png,ported
textures/blocks,textures/blocks/brick_dwarvenMithril_bottomRight.png,src/main/resources/assets/lotr/textures/block/ctm/dwarven_mithril_brick_corner_bottom_right.png src/main/resources/assets/lotr/textures/block/ctm/dwarven_mithril_brick_inner_bottom_right.png,ported
textures/blocks,textures/blocks/brick_dwarvenMithril_bottomRightInv.png,src/main/resources/assets/lotr/textures/block/ctm/dwarven_mithril_brick_corner_bottom_right.png src/main/resources/assets/lotr/textures/block/ctm/dwarven_mithril_brick_inner_bottom_right.png,ported
textures/blocks,textures/blocks/brick_dwarvenMithril_left.png,src/main/resources/assets/lotr/textures/block/ctm/dwarven_mithril_brick_edge_left.png,ported
textures/blocks,textures/blocks/brick_dwarvenMithril_right.png,src/main/resources/assets/lotr/textures/block/ctm/dwarven_mithril_brick_edge_right.png,ported
textures/blocks,textures/blocks/brick_dwarvenMithril_top.png,src/main/resources/assets/lotr/textures/block/ctm/dwarven_mithril_brick_edge_top.png,ported
textures/blocks,textures/blocks/brick_dwarvenMithril_topLeft.png,src/main/resources/assets/lotr/textures/block/ctm/dwarven_mithril_brick_corner_top_left.png src/main/resources/assets/lotr/textures/block/ctm/dwarven_mithril_brick_inner_top_left.png,ported
textures/blocks,textures/blocks/brick_dwarvenMithril_topLeftInv.png,src/main/resources/assets/lotr/textures/block/ctm/dwarven_mithril_brick_corner_top_left.png src/main/resources/assets/lotr/textures/block/ctm/dwarven_mithril_brick_inner_top_left.png,ported
textures/blocks,textures/blocks/brick_dwarvenMithril_topRight.png,src/main/resources/assets/lotr/textures/block/ctm/dwarven_mithril_brick_corner_top_right.png src/main/resources/assets/lotr/textures/block/ctm/dwarven_mithril_brick_inner_top_right.png,ported
textures/blocks,textures/blocks/brick_dwarvenMithril_topRightInv.png,src/main/resources/assets/lotr/textures/block/ctm/dwarven_mithril_brick_corner_top_right.png src/main/resources/assets/lotr/textures/block/ctm/dwarven_mithril_brick_inner_top_right.png,ported
textures/blocks,textures/blocks/brick_dwarvenSilver_base.png,src/main/resources/assets/lotr/textures/block/dwarven_silver_brick.png src/main/resources/assets/lotr/textures/block/ctm/dwarven_silver_brick_base.png,ported
textures/blocks,textures/blocks/brick_dwarvenSilver_bottom.png,src/main/resources/assets/lotr/textures/block/ctm/dwarven_silver_brick_edge_bottom.png,ported
textures/blocks,textures/blocks/brick_dwarvenSilver_bottomLeft.png,src/main/resources/assets/lotr/textures/block/ctm/dwarven_silver_brick_corner_bottom_left.png src/main/resources/assets/lotr/textures/block/ctm/dwarven_silver_brick_inner_bottom_left.png,ported
textures/blocks,textures/blocks/brick_dwarvenSilver_bottomLeftInv.png,src/main/resources/assets/lotr/textures/block/ctm/dwarven_silver_brick_corner_bottom_left.png src/main/resources/assets/lotr/textures/block/ctm/dwarven_silver_brick_inner_bottom_left.png,ported
textures/blocks,textures/blocks/brick_dwarvenSilver_bottomRight.png,src/main/resources/assets/lotr/textures/block/ctm/dwarven_silver_brick_corner_bottom_right.png src/main/resources/assets/lotr/textures/block/ctm/dwarven_silver_brick_inner_bottom_right.png,ported
textures/blocks,textures/blocks/brick_dwarvenSilver_bottomRightInv.png,src/main/resources/assets/lotr/textures/block/ctm/dwarven_silver_brick_corner_bottom_right.png src/main/resources/assets/lotr/textures/block/ctm/dwarven_silver_brick_inner_bottom_right.png,ported
textures/blocks,textures/blocks/brick_dwarvenSilver_left.png,src/main/resources/assets/lotr/textures/block/ctm/dwarven_silver_brick_edge_left.png,ported
textures/blocks,textures/blocks/brick_dwarvenSilver_right.png,src/main/resources/assets/lotr/textures/block/ctm/dwarven_silver_brick_edge_right.png,ported
textures/blocks,textures/blocks/brick_dwarvenSilver_top.png,src/main/resources/assets/lotr/textures/block/ctm/dwarven_silver_brick_edge_top.png,ported
textures/blocks,textures/blocks/brick_dwarvenSilver_topLeft.png,src/main/resources/assets/lotr/textures/block/ctm/dwarven_silver_brick_corner_top_left.png src/main/resources/assets/lotr/textures/block/ctm/dwarven_silver_brick_inner_top_left.png,ported
textures/blocks,textures/blocks/brick_dwarvenSilver_topLeftInv.png,src/main/resources/assets/lotr/textures/block/ctm/dwarven_silver_brick_corner_top_left.png src/main/resources/assets/lotr/textures/block/ctm/dwarven_silver_brick_inner_top_left.png,ported
textures/blocks,textures/blocks/brick_dwarvenSilver_topRight.png,src/main/resources/assets/lotr/textures/block/ctm/dwarven_silver_brick_corner_top_right.png src/main/resources/assets/lotr/textures/block/ctm/dwarven_silver_brick_inner_top_right.png,ported
textures/blocks,textures/blocks/brick_dwarvenSilver_topRightInv.png,src/main/resources/assets/lotr/textures/block/ctm/dwarven_silver_brick_corner_top_right.png src/main/resources/assets/lotr/textures/block/ctm/dwarven_silver_brick_inner_top_right.png,ported
textures/blocks,textures/blocks/brick_galadhrim.png,src/main/resources/assets/lotr/textures/block/galadhrim_brick.png,ported
textures/blocks,textures/blocks/brick_galadhrimCracked.png,src/main/resources/assets/lotr/textures/block/cracked_galadhrim_brick.png,ported
textures/blocks,textures/blocks/brick_galadhrimMossy.png,src/main/resources/assets/lotr/textures/block/mossy_galadhrim_brick.png,ported
textures/blocks,textures/blocks/brick_gondor.png,src/main/resources/assets/lotr/textures/block/gondor_brick.png,ported
textures/blocks,textures/blocks/brick_gondorCarved.png,src/main/resources/assets/lotr/textures/block/carved_gondor_brick.png,ported
textures/blocks,textures/blocks/brick_gondorCracked.png,src/main/resources/assets/lotr/textures/block/cracked_gondor_brick.png,ported
textures/blocks,textures/blocks/brick_gondorMossy.png,src/main/resources/assets/lotr/textures/block/mossy_gondor_brick.png,ported
textures/blocks,textures/blocks/brick_mordor.png,src/main/resources/assets/lotr/textures/block/mordor_brick.png,ported
textures/blocks,textures/blocks/brick_mordorCracked.png,src/main/resources/assets/lotr/textures/block/cracked_mordor_brick.png,ported
textures/blocks,textures/blocks/brick_nearHarad.png,src/main/resources/assets/lotr/textures/block/near_harad_brick.png,ported
textures/blocks,textures/blocks/brick_rohan.png,src/main/resources/assets/lotr/textures/block/rohan_brick.png,ported
textures/blocks,textures/blocks/brick_rohan_side.png,src/main/resources/assets/lotr/textures/block/rohan_brick_side.png,ported
textures/blocks,textures/blocks/bronzeBars.png,src/main/resources/assets/lotr/textures/block/bronze_bars.png,ported
textures/blocks,textures/blocks/butterflyJar_glass.png,src/main/resources/assets/lotr/textures/block/butterfly_jar_glass.png,ported
textures/blocks,textures/blocks/butterflyJar_lid.png,src/main/resources/assets/lotr/textures/block/butterfly_jar_lid.png,ported
textures/blocks,textures/blocks/ceramicPlate_base.png,src/main/resources/assets/lotr/textures/block/stoneware_plate_base.png,ported
textures/blocks,textures/blocks/ceramicPlate_top.png,src/main/resources/assets/lotr/textures/block/stoneware_plate_top.png,ported
textures/blocks,textures/blocks/chandelier_blueDwarven.png,src/main/resources/assets/lotr/textures/block/blue_dwarven_chandelier.png,ported
textures/blocks,textures/blocks/chandelier_bronze.png,src/main/resources/assets/lotr/textures/block/bronze_chandelier.png,ported
textures/blocks,textures/blocks/chandelier_dwarven.png,src/main/resources/assets/lotr/textures/block/dwarven_chandelier.png,ported
textures/blocks,textures/blocks/chandelier_gold.png,src/main/resources/assets/lotr/textures/block/gold_chandelier.png,ported
textures/blocks,textures/blocks/chandelier_highElven.png,src/main/resources/assets/lotr/textures/block/high_elven_chandelier.png,ported
textures/blocks,textures/blocks/chandelier_iron.png,src/main/resources/assets/lotr/textures/block/iron_chandelier.png,ported
textures/blocks,textures/blocks/chandelier_mallornBlue.png,src/main/resources/assets/lotr/textures/block/blue_mallorn_chandelier.png,ported
textures/blocks,textures/blocks/chandelier_mallornGold.png,src/main/resources/assets/lotr/textures/block/mallorn_gold_chandelier.png,ported
textures/blocks,textures/blocks/chandelier_mallornGreen.png,src/main/resources/assets/lotr/textures/block/green_mallorn_chandelier.png,ported
textures/blocks,textures/blocks/chandelier_mallornSilver.png,src/main/resources/assets/lotr/textures/block/silver_mallorn_chandelier.png,ported
textures/blocks,textures/blocks/chandelier_mithril.png,src/main/resources/assets/lotr/textures/block/mithril_chandelier.png,ported
textures/blocks,textures/blocks/chandelier_morgul.png,src/main/resources/assets/lotr/textures/block/morgul_chandelier.png,ported
textures/blocks,textures/blocks/chandelier_orc.png,src/main/resources/assets/lotr/textures/block/orc_chandelier.png,ported
textures/blocks,textures/blocks/chandelier_silver.png,src/main/resources/assets/lotr/textures/block/silver_chandelier.png,ported
textures/blocks,textures/blocks/chandelier_uruk.png,src/main/resources/assets/lotr/textures/block/uruk_chandelier.png,ported
textures/blocks,textures/blocks/chandelier_woodElven.png,src/main/resources/assets/lotr/textures/block/wood_elven_chandelier.png,ported
textures/blocks,textures/blocks/cherryPie_bottom.png,src/main/resources/assets/lotr/textures/block/berry_pie_bottom.png src/main/resources/assets/lotr/textures/block/cherry_pie_bottom.png,ported
textures/blocks,textures/blocks/cherryPie_inner.png,src/main/resources/assets/lotr/textures/block/cherry_pie_inner.png,ported
textures/blocks,textures/blocks/cherryPie_side.png,src/main/resources/assets/lotr/textures/block/cherry_pie_side.png,ported
textures/blocks,textures/blocks/cherryPie_top.png,src/main/resources/assets/lotr/textures/block/cherry_pie_top.png,ported
textures/blocks,textures/blocks/clayTile.png,src/main/resources/assets/lotr/textures/block/clay_tile.png,ported
textures/blocks,textures/blocks/clayTileDyed_black.png,src/main/resources/assets/lotr/textures/block/clay_tile_dyed_black.png,ported
textures/blocks,textures/blocks/clayTileDyed_blue.png,src/main/resources/assets/lotr/textures/block/clay_tile_dyed_blue.png,ported
textures/blocks,textures/blocks/clayTileDyed_brown.png,src/main/resources/assets/lotr/textures/block/clay_tile_dyed_brown.png,ported
textures/blocks,textures/blocks/clayTileDyed_cyan.png,src/main/resources/assets/lotr/textures/block/clay_tile_dyed_cyan.png,ported
textures/blocks,textures/blocks/clayTileDyed_gray.png,src/main/resources/assets/lotr/textures/block/clay_tile_dyed_gray.png,ported
textures/blocks,textures/blocks/clayTileDyed_green.png,src/main/resources/assets/lotr/textures/block/clay_tile_dyed_green.png,ported
textures/blocks,textures/blocks/clayTileDyed_lightBlue.png,src/main/resources/assets/lotr/textures/block/clay_tile_dyed_light_blue.png,ported
textures/blocks,textures/blocks/clayTileDyed_lime.png,src/main/resources/assets/lotr/textures/block/clay_tile_dyed_lime.png,ported
textures/blocks,textures/blocks/clayTileDyed_magenta.png,src/main/resources/assets/lotr/textures/block/clay_tile_dyed_magenta.png,ported
textures/blocks,textures/blocks/clayTileDyed_orange.png,src/main/resources/assets/lotr/textures/block/clay_tile_dyed_orange.png,ported
textures/blocks,textures/blocks/clayTileDyed_pink.png,src/main/resources/assets/lotr/textures/block/clay_tile_dyed_pink.png,ported
textures/blocks,textures/blocks/clayTileDyed_purple.png,src/main/resources/assets/lotr/textures/block/clay_tile_dyed_purple.png,ported
textures/blocks,textures/blocks/clayTileDyed_red.png,src/main/resources/assets/lotr/textures/block/clay_tile_dyed_red.png,ported
textures/blocks,textures/blocks/clayTileDyed_silver.png,src/main/resources/assets/lotr/textures/block/clay_tile_dyed_silver.png,ported
textures/blocks,textures/blocks/clayTileDyed_white.png,src/main/resources/assets/lotr/textures/block/clay_tile_dyed_white.png,ported
textures/blocks,textures/blocks/clayTileDyed_yellow.png,src/main/resources/assets/lotr/textures/block/clay_tile_dyed_yellow.png,ported
textures/blocks,textures/blocks/clover_petal.png,src/main/resources/assets/lotr/textures/block/clover_petal.png,ported
textures/blocks,textures/blocks/clover_stem.png,src/main/resources/assets/lotr/textures/block/clover_stem.png,ported
textures/blocks,textures/blocks/cobblebrick_cob_base.png,src/main/resources/assets/lotr/textures/block/drystone.png src/main/resources/assets/lotr/textures/block/ctm/drystone_base.png,ported
textures/blocks,textures/blocks/cobblebrick_cob_bottom.png,src/main/resources/assets/lotr/textures/block/ctm/drystone_edge_bottom.png,ported
textures/blocks,textures/blocks/cobblebrick_cob_bottomLeft.png,src/main/resources/assets/lotr/textures/block/ctm/drystone_corner_bottom_left.png,ported
textures/blocks,textures/blocks/cobblebrick_cob_bottomLeftInv.png,src/main/resources/assets/lotr/textures/block/ctm/drystone_inner_bottom_left.png,ported
textures/blocks,textures/blocks/cobblebrick_cob_bottomRight.png,src/main/resources/assets/lotr/textures/block/ctm/drystone_corner_bottom_right.png,ported
textures/blocks,textures/blocks/cobblebrick_cob_bottomRightInv.png,src/main/resources/assets/lotr/textures/block/ctm/drystone_inner_bottom_right.png,ported
textures/blocks,textures/blocks/cobblebrick_cob_left.png,src/main/resources/assets/lotr/textures/block/ctm/drystone_edge_left.png,ported
textures/blocks,textures/blocks/cobblebrick_cob_right.png,src/main/resources/assets/lotr/textures/block/ctm/drystone_edge_right.png,ported
textures/blocks,textures/blocks/cobblebrick_cob_top.png,src/main/resources/assets/lotr/textures/block/ctm/drystone_edge_top.png,ported
textures/blocks,textures/blocks/cobblebrick_cob_topLeft.png,src/main/resources/assets/lotr/textures/block/ctm/drystone_corner_top_left.png,ported
textures/blocks,textures/blocks/cobblebrick_cob_topLeftInv.png,src/main/resources/assets/lotr/textures/block/ctm/drystone_inner_top_left.png,ported
textures/blocks,textures/blocks/cobblebrick_cob_topRight.png,src/main/resources/assets/lotr/textures/block/ctm/drystone_corner_top_right.png,ported
textures/blocks,textures/blocks/cobblebrick_cob_topRightInv.png,src/main/resources/assets/lotr/textures/block/ctm/drystone_inner_top_right.png,ported
textures/blocks,textures/blocks/commandTable_side.png,src/main/resources/assets/lotr/textures/block/table_of_command_side.png,ported
textures/blocks,textures/blocks/commandTable_top.png,src/main/resources/assets/lotr/textures/block/table_of_command_top.png,ported
textures/blocks,textures/blocks/coralReef.png,,missing
textures/blocks,textures/blocks/coralReef_blue.png,,missing
textures/blocks,textures/blocks/coralReef_green.png,,missing
textures/blocks,textures/blocks/coralReef_purple.png,,missing
textures/blocks,textures/blocks/coralReef_red.png,,missing
textures/blocks,textures/blocks/coralReef_yellow.png,,missing
textures/blocks,textures/blocks/cornStalk.png,src/main/resources/assets/lotr/textures/block/corn_stalk.png,ported
textures/blocks,textures/blocks/cornStalk_corn.png,src/main/resources/assets/lotr/textures/block/corn_stalk_corn.png,ported
textures/blocks,textures/blocks/corruptMallorn.png,src/main/resources/assets/lotr/textures/block/corrupt_mallorn.png,ported
textures/blocks,textures/blocks/daleCraftingTable_side.png,src/main/resources/assets/lotr/textures/block/dale_crafting_table_side.png,ported
textures/blocks,textures/blocks/daleCraftingTable_top.png,src/main/resources/assets/lotr/textures/block/dale_crafting_table_top.png,ported
textures/blocks,textures/blocks/dalishPastry_bottom.png,src/main/resources/assets/lotr/textures/block/dalish_pastry_bottom.png,ported
textures/blocks,textures/blocks/dalishPastry_inner.png,src/main/resources/assets/lotr/textures/block/dalish_pastry_inner.png,ported
textures/blocks,textures/blocks/dalishPastry_side.png,src/main/resources/assets/lotr/textures/block/dalish_pastry_side.png,ported
textures/blocks,textures/blocks/dalishPastry_top.png,src/main/resources/assets/lotr/textures/block/dalish_pastry_top.png,ported
textures/blocks,textures/blocks/date_bottom.png,src/main/resources/assets/lotr/textures/block/date_block_bottom.png src/main/resources/assets/lotr/textures/block/date_block_top.png,ported
textures/blocks,textures/blocks/date_side.png,src/main/resources/assets/lotr/textures/block/date_block_side.png,ported
textures/blocks,textures/blocks/date_top.png,src/main/resources/assets/lotr/textures/block/date_block_bottom.png src/main/resources/assets/lotr/textures/block/date_block_top.png,ported
textures/blocks,textures/blocks/daub_base.png,src/main/resources/assets/lotr/textures/block/daub.png src/main/resources/assets/lotr/textures/block/ctm/daub_base.png,ported
textures/blocks,textures/blocks/daub_bottom.png,src/main/resources/assets/lotr/textures/block/ctm/daub_edge_bottom.png,ported
textures/blocks,textures/blocks/daub_bottomLeft.png,src/main/resources/assets/lotr/textures/block/ctm/daub_corner_bottom_left.png,ported
textures/blocks,textures/blocks/daub_bottomLeftInv.png,src/main/resources/assets/lotr/textures/block/ctm/daub_inner_bottom_left.png,ported
textures/blocks,textures/blocks/daub_bottomRight.png,src/main/resources/assets/lotr/textures/block/ctm/daub_corner_bottom_right.png,ported
textures/blocks,textures/blocks/daub_bottomRightInv.png,src/main/resources/assets/lotr/textures/block/ctm/daub_inner_bottom_right.png,ported
textures/blocks,textures/blocks/daub_left.png,src/main/resources/assets/lotr/textures/block/ctm/daub_edge_left.png,ported
textures/blocks,textures/blocks/daub_right.png,src/main/resources/assets/lotr/textures/block/ctm/daub_edge_right.png,ported
textures/blocks,textures/blocks/daub_top.png,src/main/resources/assets/lotr/textures/block/ctm/daub_edge_top.png,ported
textures/blocks,textures/blocks/daub_topLeft.png,src/main/resources/assets/lotr/textures/block/ctm/daub_corner_top_left.png,ported
textures/blocks,textures/blocks/daub_topLeftInv.png,src/main/resources/assets/lotr/textures/block/ctm/daub_inner_top_left.png,ported
textures/blocks,textures/blocks/daub_topRight.png,src/main/resources/assets/lotr/textures/block/ctm/daub_corner_top_right.png,ported
textures/blocks,textures/blocks/daub_topRightInv.png,src/main/resources/assets/lotr/textures/block/ctm/daub_inner_top_right.png,ported
textures/blocks,textures/blocks/deadMarshPlant.png,src/main/resources/assets/lotr/textures/block/dead_marsh_plant.png,ported
textures/blocks,textures/blocks/dirtPath_dirt.png,,missing
textures/blocks,textures/blocks/dirtPath_mud.png,src/main/resources/assets/lotr/textures/block/dirt_path_mud.png,ported
textures/blocks,textures/blocks/dolAmrothCraftingTable_side.png,src/main/resources/assets/lotr/textures/block/dol_amroth_crafting_table_side.png,ported
textures/blocks,textures/blocks/dolAmrothCraftingTable_top.png,src/main/resources/assets/lotr/textures/block/dol_amroth_crafting_table_top.png,ported
